GamblingPlaceId,KeywordId
ChIJM6OEQSr8NEcRZe0x1-5ZOy0,1
ChIJMV_qQSr8NEcRJuuC9iROOxc,1
ChIJP_46Hib8NEcRCy6M0DRgn-o,2
ChIJQbybKq39NEcRIs4d7ZpGqrc,1
ChIJT9in3GX9NEcRAbNyUZSJKJE,1
ChIJVz81qHD7NEcRm8GbpMjTJqQ,1
ChIJWcVdFHj9NEcRjr5k7zDBLZ0,1
ChIJXRENPyr8NEcRDUaKqYdy7wI,3
ChIJbWpuDKP9NEcRZVMqWu-vLLo,1
ChIJeXTcpS38NEcR7s85s3vUzFg,2
ChIJm6jNwjr8NEcRWjtjk1hNE_8,1
ChIJrWKu-Hj-NEcRsOuGczkCP2c,1
ChIJrehdwzr8NEcR0TvQADvTjO4,1
ChIJv4hujO39NEcREdTNmdhOBlY,1
ChIJw0HemDD8NEcRcfTejodMeng,1
ChIJwRTCdlb7NEcRBpcDcuW--dI,3
ChIJycObwwT8NEcR1wK_Bd2fCSE,3
ChIJzzIHwMP7NEcRgPVMsSKAw-4,2
ChIJ60BAJ6DnykAR8uzqEQp2WCY,1
ChIJGfgcHZ7hykARsVYht8sqfPw,1
ChIJLwgUw-IBy0ARn0VhbPn1Sv8,2
ChIJkQIgFYr9ykAR3I079Za03hk,1
ChIJB52guuTPNEcRF8KK64OVuX4,1
ChIJT3Lsy6w1y0ARW-U6RjlTOQE,1
ChIJyQ53RPTPNEcRYS1U3U4WAtY,1
ChIJCfLmTGHpNEcR_c3x-MaEYzE,1
ChIJMQ5Ji9frNEcRL9o8dwYIw2Q,3
ChIJYWXAQIXpNEcRjkzSTvoARwU,2
ChIJe4obuvzrNEcROJIdhOr0wQc,2
ChIJf6yYu17pNEcRm3pH3zRmpTQ,2
ChIJid578GzpNEcRncorkDEFzVk,2
ChIJid578GzpNEcRncorkDEFzVk,3
ChIJmR6fTsrpNEcRphvMocZsTTo,2
ChIJo_dSosrrNEcR4ZP4E1MrylE,2
ChIJrZvN7W_pNEcRq_R4bOzz1hA,2
ChIJrZvN7W_pNEcRq_R4bOzz1hA,3
ChIJuyygrIDpNEcRL3FZli2tbkc,1
ChIJsfCG4Sv9NEcRMvwuABW7Qg0,1
ChIJ58Fa5dK8ykARdbK7Xph1dbs,2
ChIJOW8wpy69ykAR9ol74eJ87sg,1
ChIJecMIAi69ykARWrWp84hzI20,2
ChIJET4QELPlNEcR-shj5gihUtM,1
ChIJUWq8_lwXNUcRmKxBlmZquG8,1
ChIJf4KPnE3hNEcRKXWjXax5jxs,1
ChIJn6h7exXiNEcRJsrcZk1IbAo,1
ChIJ3XdBS0C5NUcRoalwATc-sQs,3
ChIJg-1GQ2nBMEcRLEeWLIlsr_Q,3
ChIJ7ZI369lhNEcRPgTEO-Hsoqk,2
ChIJI50519lhNEcRdhp8_WhQnAs,3
ChIJK6pf1vdCNEcR6pwEBax2AmE,1
ChIJTfrP8PZCNEcR4yNNyMoBPIc,3
ChIJ_9gkdvZCNEcRy2RgYh4vSQ4,3
ChIJi-L9jdlhNEcRJ2gHQJJG0uI,2
ChIJk4TdQbZbNEcRWrLgSpaCBgI,2
ChIJk4TdQbZbNEcRWrLgSpaCBgI,3
ChIJt1_APnE4RkcRoiMFRkvjjQc,2
ChIJyQb2xk5FNEcRv2H1R4xhkmA,2
ChIJIx54TA9rNUcRphnsIRoDYd0,1
ChIJaQXz887zNUcRcO7LveEpIbY,1
ChIJrafIwoCPNUcRB7CXrPTiQlI,1
ChIJzzhdgveZNUcR2o4OfGAUD1s,1
ChIJ3VWguyr8NEcRZL01CBv9qW8,3
ChIJ69DmwA_9NEcRostu7EYZxeo,1
ChIJJyc-yOH9NEcRE2QT9T8oqjA,1
ChIJWQzDJfj7NEcRNFPtB9Zxv8E,2
ChIJl7Ciqhr8NEcR89wvSRmYlhA,1
ChIJsSOJsQf9NEcR6jboEP4Szl0,1
ChIJ74lfYpVPNEcR621UVH1rTrQ,2
ChIJ8Z6Gw1BPNEcREMwyCA5afKk,2
ChIJ8Z6Gw1BPNEcREMwyCA5afKk,3
ChIJPUbOqYRhNEcRFb0wbNrjeKQ,3
ChIJYf4efRBPNEcRkJstfrIftO8,1
ChIJZwaQXl9PNEcRMpfNHYy-zow,2
ChIJZwaQXl9PNEcRMpfNHYy-zow,3
ChIJhanflxZPNEcRyH44rR86x1U,2
ChIJhanflxZPNEcRyH44rR86x1U,3
ChIJiROJBORPNEcRJUi0S8-k6sw,2
ChIJkdZcE6pDNEcRqO8QTI-DfHU,1
ChIJvRCZEThdNEcRt6lVTMzWSXE,1
ChIJ0zr89PhNNEcRssjzG1wpTNA,1
ChIJ50iDC6VNNEcRM4DJlre1OFQ,1
ChIJh50sAZRTNEcR3B0dmkUke30,1
ChIJtd-2YlpNNEcRvHwd9sqOGi0,1
ChIJzedN5m79NEcR5JlMsOfYYC8,1
ChIJ8T7T1RxPNEcRWCWldRsjZCs,1
ChIJE705tkxJNEcRtYM5fTrOokI,1
ChIJFYKn6upPNEcRNKx8yGwQpJY,1
ChIJFYy3HHpJNEcRTWvkKzbR2kA,2
ChIJFatm8VdPNEcRTfH5hVm4xfo,2
ChIJHavA01hPNEcRBbdd4SCWgkw,1
ChIJQVArwC9PNEcRzFLDSj7gri8,1
ChIJUe0jl9o5NEcRN6zY1d0_pGs,3
ChIJW0CwRds5NEcRQ0IDqt2a07s,2
ChIJZXpmFTlPNEcRYHWmF-Ll9Fg,1
ChIJaY1u5Z9JNEcRv9rHOCKINs4,1
ChIJbXX2yUA5NEcRG5S-CMj0wYk,2
ChIJbYxyamNPNEcR4Dkvtqh_ACs,1
ChIJdTDCHms6NEcRuasHuQMq2d8,2
ChIJdfhpSGZPNEcRI7tR3pBQMzU,1
ChIJeSboYOtPNEcRQJUZafUFPTU,1
ChIJryKS-p9PNEcRM9LJ-AySfOw,1
ChIJ-_PSO-biNUcRt1g2NLXCycU,3
ChIJ8enJEPTjNEcR-IwwAOJ4E3c,1
ChIJ4w34YCZPNEcRqGAG4bmDHLs,3
ChIJM8qOVidQNEcR_NPSAgxaLF4,1
ChIJMZQ_4khbNEcR0EWfYwGc2JY,1
ChIJzXfR7FhPNEcR7eQgRKbfUV0,1
ChIJNfKdB3VPNEcRuAmpWP8fulI,2
ChIJp_sNlum5NUcRhlijBEa0QN4,2
ChIJ0eCRdWlFNEcR2LCfYvcwzOk,1
ChIJWRMgSqJJNEcREF2UFWT_Tqw,1
ChIJR-JoaNpXNEcRJBMVnxIxaBU,1
ChIJQ6Wjjjr8NEcRjwu_wat6OAQ,1
ChIJs_1Aevf9NEcRmQhE--I5PJA,3
ChIJtxI-ci_8NEcRhi76hMbnPk8,1
ChIJ18lBRir8NEcR4Egl2GjR4Ps,1
ChIJ0eIGA3vpNEcR7f9GlA44DRQ,3
ChIJHfsNB9_pNEcRsxEjZnBBk7M,3
ChIJCw35U2YxNEcRhT5msSMzuXw,2
ChIJQfYUnzVJNEcRX2VbbTd0Z1s,1
ChIJHYHV6_BhNEcRpcjAZK_blNA,1
ChIJK8uklNlhNEcRN5x9szhKA1k,1
ChIJKfX6-AthNEcROX_tK880y-0,1
ChIJKxkhdvZCNEcRPaL1gdlFuTY,1
ChIJRa1_1vdCNEcRV78vqFF4IA4,1
ChIJ_5Wq2PdCNEcRu5sSrWKSxCw,1
ChIJqShp47JlNEcRnlnG2fGsaBU,1
ChIJrUTGZ4xhNEcRE7knDg2psSw,1
ChIJOeyR76kvNEcRrODOYkwKN9A,2
ChIJU4QcjxHVNUcRkYxQeK1QnXg,1
ChIJ8eDTv3o7NEcRqpZLdLfk-LQ,1
ChIJB5RoRh5HNEcRvAFq44yrThU,1
ChIJC2QSy_wuNEcRYSm4HUHTnlM,1
ChIJExZe19g5NEcR5tLV0PyCuvU,1
ChIJa5MMPBs5NEcRNRQeEMbLh7w,1
ChIJm96VbXQvNEcRHepOLaLSNwI,1
ChIJmVXlvn07NEcRk1usiyS8Gi0,1
ChIJxbiZTBQ6NEcRMSzUUyz52WI,1
ChIJCSBUaTlHNUcR6xxCaGopKaQ,3
ChIJT9cbCTpHNUcRSEZfAB6oS-c,1
ChIJT9dLJVRHNUcR6q2p8IICZos,2
ChIJWXZFQ0NHNUcRLWGofmfTQis,2
ChIJrWxMrb1HNUcRJxhVD4ZOlbU,2
ChIJvx3RDwFHNUcR2QvKy140D4g,2
ChIJxwaIXtBHNUcRrPd5-QjEEqo,2
ChIJ13eWMaBfsUARYcMFJ441NNM,2
ChIJ29R4FK1fsUARO_WcZHAVGOs,2
ChIJ29R4FK1fsUARO_WcZHAVGOs,3
ChIJ49M9CwpfsUARjwOrBN3CGRI,2
ChIJC5lvibxfsUAR3PiEOBY5rxo,2
ChIJCU71_d1fsUARa6NlXspKBLY,1
ChIJJ1WNgQthsUARbMaHE0Ee1u8,2
ChIJM4G7tn5fsUARfpCxktq49tk,2
ChIJQ6oG3oNhsUARsUaQKrHXS2U,2
ChIJTUMtA1VfsUAR2qOIzmmGei0,2
ChIJUZrDnj5fsUARqXOBWzkp5SE,2
ChIJUZrDnj5fsUARqXOBWzkp5SE,3
ChIJZ5TU8d1fsUARonLY8dS2mK0,2
ChIJaaeNE95fsUARt5VcMcYZn8k,2
ChIJadJORXhgsUARTuG9-vGwoNo,2
ChIJb5w4GOxfsUARjs9yZ2ApHuw,2
ChIJbQWueM1fsUARtASZxSvaaOc,2
ChIJsdM5JDLcs0AR_J_GsQ2G518,2
ChIJu9TveOhfsUARAAp-AZT-O18,2
ChIJ4ceFUpyasUAR4t-iFA5Irx8,1
ChIJ58J2loSasUARkHU5FbF1cCg,2
ChIJ65NeXpyasUARejc_xyEfXzs,1
ChIJKRQCZJyasUAR0j9P0x8jVXI,1
ChIJMQE2JyVksUARR_-3QzRU_7s,1
ChIJRRUcteehsUARrA0uT84NzNw,1
ChIJRdLd8a55sUAR9N4GzJWW3Bs,1
ChIJazc7-ZyasUARMCkN6kNz5Mk,1
ChIJh3yiVpuasUAR9b3Y5mB8Lag,1
ChIJk2akYUp-sUARh139IAOkmvo,1
ChIJs4Z4hMJtsUARyoHm2XfRx_c,1
ChIJyeW8jVtysUARlSJ5yxZxAJo,1
ChIJz2w8xGSdsUARC-Bs533G7cA,1
ChIJ2epUJNzBs0ARy8KAtguRWSc,3
ChIJB1bYVmfLs0ARrAUbIaWSMQ0,1
ChIJNd0GiErls0ARzma80eJLZrE,1
ChIJ__TO1DPcs0ARypXLxYiJjjs,2
ChIJm5PQ6n_Rs0AR5O9FQvrdW_o,1
ChIJ05R3X3JVsUARgZVZKeatHX8,1
ChIJ0dZ0OppVsUARDHDRMXhUBtw,1
ChIJ7zoiEc8ZtEARH4vLiZbiSn4,2
ChIJ9R2NyMk4TUcRVQuFAuzGe2A,2
ChIJA83nzJgYtEARRQ5JQJeqft8,2
ChIJAQAU_m1VsUARD25W6f9SSTY,2
ChIJDdr0xVkZtEARmFjGpS65x8E,2
ChIJI8CcbxoZtEARVGI8ullnDv4,2
ChIJNyOT4HFVsUARLgszKZH43os,3
ChIJW2BY03sZtEAROCUTrZi7qVU,2
ChIJa7cr56AYtEARodhp5fN9HsY,2
ChIJb1TWngZVsUARD1U0_pWLyno,2
ChIJdU1MThUZtEARQxvQk6Q_Nhw,2
ChIJeeVuDXGZtkAR0G3NT8Jppb4,2
ChIJucB01hYZtEARmlmLYv8UrA4,2
ChIJ1TbeAqUYtEARRdbobDWJUEw,1
ChIJmRq0Dl09tEARuAo6hQ4DcdI,2
ChIJSd2w1Fals0AR4Yt2bz8_fV0,3
ChIJU6vYS-Ols0AREIxMgSbhIcA,3
ChIJazfEP1als0ARDwhSiAktaS8,2
ChIJm-FISlGls0AR4WpJS_6DYdg,1
ChIJsw4n-R6hs0AR_c-K7kmsp5I,2
ChIJt--ykJqZs0AR54M67kX6BP0,2
ChIJt--ykJqZs0AR54M67kX6BP0,3
ChIJ0U4IIhZhsUARQI-kgHIqT-M,1
ChIJ1VfD0R9fsUAREn8CmwZeVq4,1
ChIJ878BhP1fsUARjpyxdsC8RMo,1
ChIJ89HM4yNfsUARYhxR00m3_Zg,1
ChIJBe73DqhfsUARbAyNevUy1Oo,1
ChIJH71UoXRgsUARbkFoWjgf3LM,1
ChIJL5T_0-5fsUARd5Zy-AEhLjM,1
ChIJL7H5xd1fsUARD_ZI1-zKJy4,1
ChIJQToicndgsUARyMhpUZpyg-k,1
ChIJQedZ-msVsUARptth7mVcf_M,2
ChIJbfEZnq9fsUARY0VeBbK87b8,1
ChIJf8ZLze5fsUAR3uRmiNtP9cw,1
ChIJfTVo79xfsUAR2kCp4nlLwGM,1
ChIJfwK8VOdfsUARdQPfmUuY3aY,1
ChIJgZRigm9fsUARdrFAkxZsmfA,1
ChIJlzx9xwtgsUARJvo8LfibZYE,1
ChIJm8hQyNFfsUARcxWzmhmfKjs,1
ChIJo5RWqPtfsUARMrSAj3RSYhA,1
ChIJp8E3jtFfsUARmWvegu5aeZ4,1
ChIJtZYKpaNfsUARqugB__2r_q4,1
ChIJ2z62-BzJs0ARKWsWvcg6cSI,1
ChIJ3WZ7ehOQs0AR_d-ZOyhuS5o,1
ChIJ4wKhVvKVs0ARRZdSC9_60qQ,1
ChIJ58OZUmuQs0AR8BXvsppLBpw,1
ChIJ5Y6FP0zps0ARIaKnr9SICfs,1
ChIJ6SKmz3a7s0ARXz-F8aetxBw,1
ChIJFfhdxxPAs0ARchNTG1nomfw,1
ChIJTVDMPRfHs0ARkVQVHuHgVpI,1
ChIJb77lM-fps0ARPajdsaXx0Zs,1
ChIJc2Kwq6jYs0ARkrpk5kJGXS4,1
ChIJo9fEYFyUs0ARZVszrF7rVys,1
ChIJx7CriyGZs0AR7WtblEENvJo,1
ChIJ54GnRCaXsUAR4CFEjrbmG78,1
ChIJ-08D7Q5VsUARGQgQ9OncFxk,1
ChIJ22SUxAdVsUARHjQHjwU00tM,1
ChIJ82w9AG5VsUAR444aGY5RQ1A,1
ChIJDUk1YxDgs0AR2alBNfSMfX8,3
ChIJT_nZ109VsUARKVxI439-on0,1
ChIJ_eJ37oRVsUARGKRZ-ME2q-o,1
ChIJaxKNunFVsUARBnSt-c-wA3M,1
ChIJiRVdG25VsUARq6Gh9vWA32g,1
ChIJiafjZGBVsUARbYMKO9cslyM,1
ChIJiwIk_m1VsUARrYg9y5W9yaY,1
ChIJlfts79BVsUARc_PKmKYFAYA,1
ChIJt6Y3bnJVsUARyRlxxiXDoUM,1
ChIJzUloOYNVsUARafD5Al9bQ7M,1
ChIJP8hhQXhhsUAR0KgIJGmu3wU,1
ChIJW3q_z-dfsUAREIWu99H_JWc,1
ChIJa_-lrYdfsUAREkr39Vualfo,1
ChIJlTH6hiRfsUARlZIW8XPoUm0,2
ChIJASPLCFtfsUARHwe3IeP42os,1
ChIJ_WJQtcV7NUcRQxSKWPkF5SE,1
ChIJo76W5cedNUcR9nJpuPinJtI,1
ChIJyUvwWeWdNUcRb-y3_-MRgWo,1
ChIJ2_nBR9tfsUARJ7_oZdljVmY,2
ChIJkXMGGHVgsUARfEosBced_-o,2
ChIJDxAgEnThs0ARAeKITbU-jpQ,1
ChIJTTnqBeVhsUARVA3WtLfFr9Q,3
ChIJrw5Sl-BfsUARh4cy-GDJ5_8,1
ChIJvau4ld5fsUARGw_mTuSqdJg,1
ChIJE2h7k5ZhsUARRPKpzD5hCao,1
ChIJAzqBr1xfsUARF_CIckkIAyE,1
ChIJoSvRaEdfsUARCkIu5j2uqTM,1
ChIJVVXJanhgsUAR3BLTk7uayX0,2
ChIJK8l6fHJVsUARMi-UPlpQyzQ,1
ChIJR2YU-nJVsUARmZDeMWGqu9s,1
ChIJaTSIGHJVsUAR4UvCrs1YWrs,1
ChIJe4JezwxVsUARQYP3dx3PDGE,1
ChIJtTHkcEdVsUARcHkud_120yE,1
ChIJ03LHJjLcs0AREfeA95EQgwo,2
ChIJU3beLDLcs0AR5tyxpK7_DOQ,2
ChIJMT4yMOWEs0ARR6mAy3FOpGE,1
ChIJodwEzomFs0ARRrmHeKqLvv8,1
ChIJLXUET7T9s0ARH08ISNLYM80,1
ChIJR2EFG2WbsUARMx7ddWcI1lA,2
ChIJ0y6XW0LNTkcRmRRJa9PzMU0,2
ChIJ18FJDJcVs0ARaOEuVB0W5Xg,2
ChIJ1Zrikt8sSUcRD-Fsl6xYHXY,1
ChIJR6EXip4tSUcRftzDTJfsuj0,2
ChIJ54hbWsOpTkcR98SK6K5jB-I,2
ChIJQY-FZ_QRSUcRiqWvIMIi1P8,2
ChIJaQSdWcCpTkcREWTsGkQIHV8,2
ChIJd5Z3hgoOR0cRVSdoosCHqAQ,3
ChIJx2pFQNmnTkcRVF25y_vp9Uk,2
ChIJ-9wWaUiXTkcR2AiG4eA60lo,1
ChIJ70Dpk5QfTEcRR8j_CRNMoZk,1
ChIJ7Zv_5iEfTEcRFLP3Xvg_0MU,1
ChIJ8Rc8g2YfTEcRUFWfz7Ztiio,2
ChIJ96AghlYeTEcR55x0eyjXYIc,1
ChIJ99QoKsmaTkcRriTvxon9_pE,2
ChIJ9S28P6ynTkcRH3A3YJqW7rw,2
ChIJA4usAXqoTkcRtFC_1-1L2LE,1
ChIJB-_fqXmoTkcR1B_8vMXYpiU,1
ChIJCYoPfVYeTEcRftK5LKEr-ZM,1
ChIJGZaM_3ioTkcRVY_zQbeV2XM,2
ChIJHT74i9CnTkcRT2pxwrsp3_0,1
ChIJJa9-wGyoTkcRn-KrHzs2Dt4,1
ChIJMWrzNNenTkcRqCEkRwRiXoQ,1
ChIJW0Ex7GyoTkcR6xNkkv9-NDs,1
ChIJYwDysyOnTkcRZmthQOh7ljU,2
ChIJZzOkm8udTkcRZ6UeLDYHANU,2
ChIJ_Z0f7BKoTkcRmZrW3eATv40,1
ChIJaTuqchjzRUcR9ee7hPNa47M,2
ChIJaYB7qnCoTkcRU9HCGlj3PA4,1
ChIJb--yJsmaTkcRzgwkP6sBdyQ,1
ChIJdSOARtqnTkcRWirM9A7hOfM,1
ChIJe9L5VBedTkcRjHxcy9q7jQ4,2
ChIJg-grFT2XTkcRqRyS4YC9dTE,1
ChIJi8umovseTEcRQOqiBCgvJJU,3
ChIJkf3ojfaaTkcR1UAMRzBg8Z0,2
ChIJpRnK18iaTkcRIkm-vEOjpAM,1
ChIJpWTMbtqnTkcRFiGhFkuFhdQ,1
ChIJpzWAixKoTkcR5VuonAtcC3o,2
ChIJwVbdGdygTkcR-TXMZPDYaV8,1
ChIJz7niXLMfTEcRsi78NEFDxE4,1
ChIJPep-J3qpTkcRHZYEQ-yeimU,3
ChIJv0YPN-6nTkcReBxdxRnNAUE,3
ChIJvc68ytw5NEcRbUSH5TYgYUw,1
ChIJ2VQU12v9NUcRXOKW6yoXQ0E,1
ChIJ5YCge9ZzUkcRAf3PYdhx5Cc,2
ChIJ61KkvZCLTUcRgkIfkM39ueA,2
ChIJ92WqfmCLTUcRcZVd_IWtrD8,2
ChIJLVed5G-LTUcRdBBJjAJ3ESo,2
ChIJq0wgDXGLTUcRhFVYAMIniRo,2
ChIJ-TJ5QiSLTUcR1QIAeOU_5w8,2
ChIJ5Xn5aa-LTUcR6gf1XxaLj_I,2
ChIJCeE4vXKKTUcRcpS33VNyOrM,2
ChIJJVhtOkuHTUcRwbop5TTCWW0,2
ChIJJWoOZFqKTUcRfLXPseYMIf0,1
ChIJMSp_1HCKTUcRJWivEygle2c,2
ChIJQ1AULEV_UkcRwj5MVhmY6Ys,2
ChIJSwkq42aKTUcRvn3XxcffE9Q,1
ChIJaWcKc3eKTUcRl3GC0DIBLbQ,2
ChIJdSYvaamLTUcRCIhnxw3DBno,2
ChIJfXwYoDiLTUcRfFJWJ8l-kmk,2
ChIJl3rcfF-STUcRprVcYejmxKY,2
ChIJmf3-t3OKTUcRorgDZK0qe8E,2
ChIJzVcH76WLTUcRHCqwTsUjmAQ,1
ChIJIYgvp0XETUcRAjRf7-ohZuc,2
ChIJ2V7LvKrXUkcRzOgOXLMkDP4,2
ChIJ85Y_Fr05rUAR0uDJ_i2Hjm0,2
ChIJb4JCXlB_UkcRxK722GTTyaA,1
ChIJt70JRsXXUkcRH3wsbaNTz34,2
ChIJ3wZYUlqKTUcRLJZvgcBzEjw,1
ChIJ6xl6H2-KTUcRKALqAZlXsp4,1
ChIJ95AuAP5vUkcRdedATeHwr4c,1
ChIJ9dztz3FyUkcRvD2j4whYTtY,1
ChIJCakf0naKTUcRM8ZzE6CNyUg,1
ChIJJZawLzNzUkcRqehcQQioNvk,1
ChIJS3CX13aKTUcRadIdzTjrZI8,1
ChIJVw4_P3JyUkcRbKKiEACPjKU,1
ChIJXVEE6GWKTUcRtAesUDqGnjc,1
ChIJY_dfR3JyUkcRz3vWxTRQXFI,1
ChIJYwdhOppxUkcRMzfgZel5_-A,1
ChIJfZ32wFN2UkcRIH0NTfDPQJY,1
ChIJwa8MTGGKTUcRkUjBdIYl4Vo,1
ChIJzxHOAG6KTUcRGpTsd-_OAcc,1
ChIJO2Cv91B_UkcRsh1LmJVhTbA,1
ChIJR2NmccWdTUcRCEUvGqJ3KfE,1
ChIJVdLS5IqZTUcRG8ZBM-NTSyI,1
ChIJkcVjzXWLTUcR8-ZUY0yIIRU,1
ChIJr-jU5_WSTUcR0yN5V2VnFqY,1
ChIJsTmawmiKTUcRVCoINtbtEmc,1
ChIJwa8ZaFGKTUcRKsPgUrMMi-I,1
ChIJwcR_rF2KTUcRVh9uqx62vSc,1
ChIJcVHX-US5UkcRzdD5QfARJBY,1
ChIJfTFbcneKTUcRr_SwUytRyY8,2
ChIJlS5zT0CLTUcR0S1M4BRZhes,2
ChIJpb_3Q6iLTUcRrVFAjtec-lA,2
ChIJVV7wRyoVUkcRWe8fCQ0RNT8,1
ChIJb3hRgRgVUkcRbR70_pqQfgo,1
ChIJi2dLvSIVUkcR7tAPpZLI8Mo,1
ChIJu0osivRsUkcRjzCIvdv5fJM,1
ChIJRwh06OtzTUcRlT_XK6x8_Mw,2
ChIJ_SoYV7FzTUcRRwT4g_DdMNE,2
ChIJ1RfgbJ8trUAR-YZuIAVFoCY,1
ChIJ3X36k5gtrUARcyQbj625lg0,3
ChIJ5coUAjQ5rUARPJy1zId0BcI,3
ChIJ6Rki3fvXUkcRsmNo2e5tQJ4,2
ChIJ86GXl57XUkcRqJobhl2fRD4,2
ChIJ86GXl57XUkcRqJobhl2fRD4,3
ChIJB20JWfU7rUARDGFztUu54AM,2
ChIJI5HWUf_WUkcRBGL6gQ0BNOA,2
ChIJJc1avRHXUkcRX3AwIOlCx3s,3
ChIJKbOPneotrUARyvFvUm4S5Ko,1
ChIJNdAwI7jXUkcRlriVgEytUYE,3
ChIJS4Fo8PzXUkcRvas_OYhlFuU,3
ChIJT9iTKsAtrUARUAi6z3OerYw,3
ChIJV2JcqVTWUkcRQNzEZZOcSjs,2
ChIJ_wTJuwnXUkcR_TDwIXK1AS8,2
ChIJcbd3TWjXUkcR4v_t4dySeWU,2
ChIJh3EfhBHXUkcRMH51bDRLALs,2
ChIJi3T9j6DXUkcRdwxyqdxigJ4,2
ChIJi3T9j6DXUkcRdwxyqdxigJ4,3
ChIJnbUWAHfXUkcREEaXXxNFxWQ,2
ChIJnbUWAHfXUkcREEaXXxNFxWQ,3
ChIJqY0LvCnXUkcR59UrCzQp4n4,2
ChIJr3Bt0RPXUkcRoxkTfTmDN3s,3
ChIJu8cnAxUrU0cRq4pqiuQPe9A,2
ChIJvbXP_LjXUkcRNC0baMrYTGw,3
ChIJzf1SWqDXUkcRnWyx8QXlSOk,2
ChIJzf1SWqDXUkcRnWyx8QXlSOk,3
ChIJ1TJ427I5rUARpd-DD3INFRg,2
ChIJ5TCRG8tFrUARlRCWOKwqPus,2
ChIJI13DXSw4rUARRQvbX7m92yo,3
ChIJOa5YSUg5rUARBW4nio38kPU,2
ChIJi8uz0pg5rUAR_yih7pY0MOo,2
ChIJmXObmUU5rUAR_ACNHsDDdpY,2
ChIJmXObmUU5rUAR_ACNHsDDdpY,3
ChIJo7mMyIs5rUARF9o3KWRZQX4,2
ChIJpaObxv45rUARB5YwTdPekic,2
ChIJpw5yezM4rUARqrQYVMcOGhc,2
ChIJqeqPEzU4rUARgW2SdTn9lUU,2
ChIJrXFL6TA4rUARRPcKq3IXFqg,2
ChIJwxotjUE5rUARJy0cH91EtQs,3
ChIJz0W4Fd1FrUARm1sqQDWQ2dQ,2
ChIJzUJk-cw5rUARZ8rtfwvdEr8,1
ChIJ0fMQ7brZUkcRcirqcR4GJto,2
ChIJE4nrtgnXUkcRf-2NmL6_HfM,3
ChIJe2D_rJjXUkcReo8w9HLYnT0,1
ChIJ422-5YC8skARxSmlhYGRyyU,2
ChIJ4f7Q4867skARUglQOObs4UA,2
ChIJ79uOroa8skARQgqGgx4XnEI,1
ChIJ9dN6ZZC8skARpaF88vGphhc,2
ChIJAX7AIMJarUARkkFJyUKFRT4,1
ChIJD4JTHem9skARH9S3wJT2TRs,2
ChIJES8pKuC7skARhPOm0SXPn3Y,2
ChIJHxUbTLm9skARC3bJ0BNEcls,2
ChIJKcDkl767skAROOvy4OGLaJ0,2
ChIJN75V4bq7skARvCodiS1W88w,2
ChIJQ8v4u229skAR2q8aLAxDvwI,2
ChIJQ8v4u229skAR2q8aLAxDvwI,3
ChIJU-n4krGlskARrK-slG6t4s4,1
ChIJZ86965O8skARgtW8bB9Ax9A,1
ChIJdxQVfaG7skARfLwvoLzDi6g,1
ChIJfzqr6om7skARXEmkGcr6_5A,2
ChIJgeWgR-i9skARyXPujKvWrL4,2
ChIJgeWgR-i9skARyXPujKvWrL4,3
ChIJiUzCwkm6skARaZ6TMvR2ZRk,1
ChIJl5T1AmK7skAR6U4Y62EoaBQ,2
ChIJm2arUJW8skARVzXD3baLAyU,1
ChIJm5YmhIC7skARPClM7KY3MKo,3
ChIJo5AMA2y9skARtyyyTFDOvJg,2
ChIJsTMtA8apskAR5eKxn7-PgHk,2
ChIJsYSxrY6fskAREQhMxwdXdjw,2
ChIJsdP0oi6eskARYB6D1Rl6ni8,1
ChIJv1urVN2oskARH-4jg0TA0Rs,1
ChIJvyfmgpi7skARZi0dQgEIVls,2
ChIJywlQlDC9skARHNiosSrxvo4,2
ChIJ25Z8vpQ5rUARXXPxhXs1SDk,1
ChIJBSeHDaRDrUAR3ypn-GuZoL0,1
ChIJFZxQm0o5rUARgUcDyV9SLh0,1
ChIJGas7OLM5rUARjBkkr1YBvK4,1
ChIJH-nuOF05rUARLt1ld_FCiEA,1
ChIJJw7Imjo4rUARM6fXCnUXjVE,1
ChIJLzHSLjZzrUARRRzGXS3SPhg,1
ChIJP_pzUjQ4rUARVM3-NY3FWag,1
ChIJQ0D8NbM5rUARjkvtvIRnxq8,1
ChIJV3RFXfU5rUARzf2Cv0Fog8c,1
ChIJbQ_Um585rUARkv_cKx36LoY,1
ChIJdYBoEvRBrUARYe6BohcUuOs,1
ChIJgVsEp_ZBrUARullv8ovHq5Y,1
ChIJh3KajHA5rUARlBdV8fRs5eU,1
ChIJi4B4ajw5rUARmk1sXDOTRh0,1
ChIJk18jK1M5rUAR671JjJZSt_U,1
ChIJwxhC49s5rUARZW4uOmrgtsA,1
ChIJx6MjZiw4rUARI123zAMB32A,1
ChIJ2Sef1E8drUARGTZ2BvHRbwc,3
ChIJB2UcIijhrEARQ-4Cr9Q7fOQ,2
ChIJH42KorHhrEARbDsDXz5tO7s,2
ChIJIZ87jbUdrUARzr2U-chRjBY,1
ChIJK9IznP3grEARvn2qrF7-38s,2
ChIJOU-hhvj7NEcRQUv1J9Hzz-U,2
ChIJP2uIrfrgrEARuWuji9AHo4Q,2
ChIJhxqVC1wwrUARhmruVc8JSGo,1
ChIJ3d0Ys5ONrEAR19jajLmcusM,1
